count,entity,label,location_info
2,Bahri,LOC,"{'place_id': 193441208, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 1489537716, 'lat': '38.387875', 'lon': '38.070488', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.3252605844508426, 'addresstype': 'village', 'name': 'Bahri', 'display_name': 'Bahri, Akçadağ, Malatya, Doğu Anadolu Bölgesi, 44600, Türkiye', 'boundingbox': ['38.3678750', '38.4078750', '38.0504880', '38.0904880']}"
2,Darfur,LOC,"{'place_id': 345199522, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 137157, 'lat': '44.0513467', 'lon': '-94.8380398', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.4476512452860645, 'addresstype': 'village', 'name': 'Darfur', 'display_name': 'Darfur, Watonwan County, Minnesota, 56022, United States', 'boundingbox': ['44.0487394', '44.0578879', '-94.8418851', '-94.8320176']}"
3,Cameroon,LOC,"{'place_id': 35644716, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 192830, 'lat': '4.6125522', 'lon': '13.1535811', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.7621338605618125, 'addresstype': 'country', 'name': 'Cameroun', 'display_name': 'Cameroun', 'boundingbox': ['1.6517945', '13.0833330', '8.3822176', '16.1911011']}"
2,Far North,LOC,"{'place_id': 36950266, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 2749663, 'lat': '10.6377186', 'lon': '14.2738156', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.5145593549800883, 'addresstype': 'state', 'name': 'Extrême-Nord', 'display_name': 'Extrême-Nord, Cameroun', 'boundingbox': ['9.9334816', '13.0833330', '13.4119892', '15.6890988']}"
1,Francophone Littoral,LOC,"{'place_id': 36306227, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 6509532643, 'lat': '6.3619676', 'lon': '2.4304153', 'class': 'office', 'type': 'yes', 'place_rank': 30, 'importance': 6.272449835960963e-05, 'addresstype': 'office', 'name': 'Digitxplus Francophone', 'display_name': 'Digitxplus Francophone, Rue 5.150, Zongo, Placodji, 5ème Arrondissement, Cotonou, Littoral, Bénin', 'boundingbox': ['6.3619176', '6.3620176', '2.4303653', '2.4304653']}"
1,Centre,LOC,"{'place_id': 87013205, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 8640, 'lat': '47.5490251', 'lon': '1.7324062', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.6969909959527988, 'addresstype': 'state', 'name': 'Centre-Val de Loire', 'display_name': 'Centre-Val de Loire, France métropolitaine, France', 'boundingbox': ['46.3471572', '48.9410263', '0.0527585', '3.1286392']}"
1,Boko Haram,ORG,"(None, None)"
2,Jamaica,LOC,"{'place_id': 283923805, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 555017, 'lat': '18.1850507', 'lon': '-77.3947693', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.7577975313283065, 'addresstype': 'country', 'name': 'Jamaica', 'display_name': 'Jamaica', 'boundingbox': ['16.5899443', '18.7256394', '-78.5782366', '-75.7541143']}"
1,Kingston,LOC,"{'place_id': 283977887, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 53371112, 'lat': '17.9712148', 'lon': '-76.7928128', 'class': 'place', 'type': 'city', 'place_rank': 15, 'importance': 0.6452894469234857, 'addresstype': 'city', 'name': 'Kingston', 'display_name': 'Kingston, Kingston and Saint Andrew Corporation, Surrey County, Jamaica', 'boundingbox': ['17.8112148', '18.1312148', '-76.9528128', '-76.6328128']}"
1,"Christopher ""Dudus"" Coke",PER,"(None, None)"
1,Red Hills,LOC,"{'place_id': 232987881, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 344731820, 'lat': '13.1922788', 'lon': '80.1837662', 'class': 'place', 'type': 'suburb', 'place_rank': 19, 'importance': 0.4435305943479827, 'addresstype': 'suburb', 'name': 'Red Hills', 'display_name': 'Red Hills, Mathavaram, Thiruvallur, Tamil Nadu, 600052, India', 'boundingbox': ['13.1722788', '13.2122788', '80.1637662', '80.2037662']}"
6,Islamic State,ORG,"{'place_id': 235675367, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 301920661, 'lat': '5.5779188', 'lon': '95.36694750965142', 'class': 'amenity', 'type': 'university', 'place_rank': 30, 'importance': 0.3439177129032129, 'addresstype': 'amenity', 'name': 'UIN Ar-Raniry', 'display_name': 'UIN Ar-Raniry, Jalan Hasan Krueng Kalee, Kopelma Darussalam, Syiah Kuala, Banda Aceh, Aceh, Sumatera, 23111, Indonesia', 'boundingbox': ['5.5748541', '5.5814195', '95.3638045', '95.3707000']}"
1,Catholic Mass,TIME,"{'place_id': 280323885, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 6162146599, 'lat': '29.662348', 'lon': '-84.864204', 'class': 'amenity', 'type': 'place_of_worship', 'place_rank': 30, 'importance': 9.99999999995449e-06, 'addresstype': 'amenity', 'name': 'Catholic Mass', 'display_name': 'Catholic Mass, West 1st Street, Franklin County, Florida, 32328, United States', 'boundingbox': ['29.6622980', '29.6623980', '-84.8642540', '-84.8641540']}"
2,Marawi,LOC,"{'place_id': 32135075, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 195290, 'lat': '-13.2687204', 'lon': '33.9301963', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.7053519724829224, 'addresstype': 'country', 'name': 'Malawi', 'display_name': 'Malawi', 'boundingbox': ['-17.1296031', '-9.3683010', '32.6718589', '35.9185731']}"
1,Telegram,LOC,"{'place_id': 325001709, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 312133439, 'lat': '43.6406922941572', 'lon': '-79.39463098018416', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.05341463569085218, 'addresstype': 'road', 'name': 'Telegram Mews', 'display_name': 'Telegram Mews, CityPlace, Spadina—Fort York, Toronto, Golden Horseshoe, Ontario, M5V 3Z9, Canada', 'boundingbox': ['43.6402553', '43.6411294', '-79.3948176', '-79.3944441']}"
3,Philippine,LOC,"{'place_id': 91699229, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 149828, 'lat': '51.2812037', 'lon': '3.7580032', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.3810240986836976, 'addresstype': 'village', 'name': 'Philippine', 'display_name': 'Philippine, Terneuzen, Zeeland, Nederland', 'boundingbox': ['51.2598540', '51.3157907', '3.6939338', '3.7859006']}"
3,Ferdinand Marcos Jr,PER,"(None, None)"
2,Manila,LOC,"{'place_id': 238483303, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 103703, 'lat': '14.5904492', 'lon': '120.9803621', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.698962501067567, 'addresstype': 'city', 'name': 'Manila', 'display_name': 'Manila, Capital District, Metro Manila, Pilipinas', 'boundingbox': ['14.5508249', '14.6395473', '120.7917034', '121.0261672']}"
1,Tahreek-e-Jihad Pakistan,ORG,"(None, None)"
1,Tehrik-i-Taliban Pakistan,ORG,"(None, None)"
2,Afghan Taliban,ORG,"(None, None)"
2,Islamabad,LOC,"{'place_id': 196850209, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 774462073, 'lat': '33.7368773', 'lon': '75.1455138', 'class': 'place', 'type': 'city', 'place_rank': 16, 'importance': 0.48361712444418653, 'addresstype': 'city', 'name': 'Anantnag', 'display_name': 'Anantnag, Jammu and Kashmir, 192101, India', 'boundingbox': ['33.5768773', '33.8968773', '74.9855138', '75.3055138']}"
1,Pakistan Taliban,ORG,"(None, None)"
1,Lake Lanao,LOC,"{'place_id': 241455380, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 5288263, 'lat': '7.89205705', 'lon': '124.26651852950195', 'class': 'natural', 'type': 'water', 'place_rank': 22, 'importance': 0.39151403177054184, 'addresstype': 'water', 'name': 'Lake Lanao', 'display_name': 'Lake Lanao, Lanao del Sur, Bangsamoro, Pilipinas', 'boundingbox': ['7.7808263', '8.0032777', '124.1045317', '124.3710574']}"
1,Chiapas,LOC,"{'place_id': 281788005, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 2556679, 'lat': '16.5000001', 'lon': '-92.5000001', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.6837471155327175, 'addresstype': 'state', 'name': 'Chiapas', 'display_name': 'Chiapas, México', 'boundingbox': ['14.5310748', '17.9852878', '-94.1391560', '-90.3715136']}"
1,Jalisco New Generation Cartel,ORG,"(None, None)"
1,Sinaloa Cartel,ORG,"(None, None)"
1,US Customs and Border Protection,ORG,"{'place_id': 292390354, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 1006387981, 'lat': '31.58049455', 'lon': '-106.22856277189807', 'class': 'landuse', 'type': 'commercial', 'place_rank': 22, 'importance': 0.10671166781109329, 'addresstype': 'commercial', 'name': 'US Customs and Border Protection', 'display_name': 'US Customs and Border Protection, 13400, Clint, El Paso County, Texas, 79836, United States', 'boundingbox': ['31.5781365', '31.5832091', '-106.2312754', '-106.2266274']}"
2,Niger Delta,LOC,"{'place_id': 36069335, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 1072800957, 'lat': '6.11961185', 'lon': '6.75574935', 'class': 'highway', 'type': 'trunk', 'place_rank': 26, 'importance': 0.2101211695597586, 'addresstype': 'road', 'name': 'Second Niger Bridge', 'display_name': 'Second Niger Bridge, Ogbaru, Anambra, 430231, Nigeria', 'boundingbox': ['6.1167054', '6.1225183', '6.7491306', '6.7623681']}"
1,Niger Delta Avengers,ORG,"(None, None)"
8,Nigeria,LOC,"{'place_id': 37710908, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 192787, 'lat': '9.6000359', 'lon': '7.9999721', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.7915951669195084, 'addresstype': 'country', 'name': 'Nigeria', 'display_name': 'Nigeria', 'boundingbox': ['4.0690959', '13.8856450', '2.6769320', '14.6780140']}"
1,New Delta Avengers,ORG,"(None, None)"
16,England,LOC,"{'place_id': 256550452, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 58447, 'lat': '52.5310214', 'lon': '-1.2649062', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.8916154990664912, 'addresstype': 'state', 'name': 'England', 'display_name': 'England, United Kingdom', 'boundingbox': ['49.6740000', '55.9170000', '-6.7047494', '2.0919117']}"
2,Houthi,LOC,"(None, None)"
1,Movement for the Emancipation of the Niger Delta,ORG,"(None, None)"
1,Nigerian Economic and Financial Crimes Commission,ORG,"(None, None)"
1,Global West Vessel Specialist,ORG,"(None, None)"
1,KNM Horten,ORG,"{'place_id': 150872901, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 772265714, 'lat': '59.42498045', 'lon': '10.485175014854942', 'class': 'tourism', 'type': 'museum', 'place_rank': 30, 'importance': 5.9192034790524416e-05, 'addresstype': 'tourism', 'name': 'KNM Narvik', 'display_name': 'KNM Narvik, Kommandørkaptein Klincks vei, Karljohansvern, Horten, Vestfold, 3183, Norge', 'boundingbox': ['59.4246386', '59.4253129', '10.4845898', '10.4857579']}"
6,Norway,LOC,"{'place_id': 252185483, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1059668, 'lat': '64.5731537', 'lon': '11.52803643954819', 'class': 'boundary', 'type': 'administrative', 'place_rank': 25, 'importance': 0.8715656652975424, 'addresstype': 'administrative', 'name': 'Norge', 'display_name': 'Norge', 'boundingbox': ['57.7590052', '71.3848787', '4.0875274', '31.7615929']}"
1,U.K.,LOC,"{'place_id': 255148843, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 62149, 'lat': '54.7023545', 'lon': '-3.2765753', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.9299570012385155, 'addresstype': 'country', 'name': 'United Kingdom', 'display_name': 'United Kingdom', 'boundingbox': ['49.6740000', '61.0610000', '-14.0155170', '2.0919117']}"
1,CAS-Global,ORG,"{'place_id': 47958243, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3267360195, 'lat': '38.9215452', 'lon': '1.4289417', 'class': 'amenity', 'type': 'studio', 'place_rank': 30, 'importance': 5.8389410238758186e-05, 'addresstype': 'amenity', 'name': 'Ibiza Global Radio', 'display_name': 'Ibiza Global Radio, 3, Camí de Cas Ferró, sa Blanca Dona, Eivissa, Illes Balears, 07800, España', 'boundingbox': ['38.9214952', '38.9215952', '1.4288917', '1.4289917']}"
1,Corruption Watch,ORG,"{'place_id': 30686876, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 9907010982, 'lat': '-26.1932029', 'lon': '28.0362293', 'class': 'office', 'type': 'ngo', 'place_rank': 30, 'importance': 7.422217135877039e-05, 'addresstype': 'office', 'name': 'Corruption Watch', 'display_name': 'Corruption Watch, 87, De Korte Street, Braamfontein, Johannesburg Ward 60, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa', 'boundingbox': ['-26.1932529', '-26.1931529', '28.0361793', '28.0362793']}"
2,Nyanzale,LOC,"{'place_id': 34250727, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 1158948407, 'lat': '-1.021331', 'lon': '29.113547', 'class': 'place', 'type': 'town', 'place_rank': 18, 'importance': 0.16005000152590218, 'addresstype': 'town', 'name': 'Nyanzale', 'display_name': 'Nyanzale, Rutshuru, Nord-Kivu, République démocratique du Congo', 'boundingbox': ['-1.0613310', '-0.9813310', '29.0735470', '29.1535470']}"
1,Jonas Pandasi,PER,"(None, None)"
4,Goma,LOC,"{'place_id': 34259517, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 5327779, 'lat': '-1.6665685', 'lon': '29.225652', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.5025441850617018, 'addresstype': 'city', 'name': 'Goma', 'display_name': 'Goma, Nord-Kivu, République démocratique du Congo', 'boundingbox': ['-1.7004673', '-1.5950959', '29.1152527', '29.2600789']}"
5,Congo,LOC,"{'place_id': 34442250, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 192795, 'lat': '-2.9814344', 'lon': '23.8222636', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.7535887020281191, 'addresstype': 'country', 'name': 'République démocratique du Congo', 'display_name': 'République démocratique du Congo', 'boundingbox': ['-13.4590350', '5.3920026', '12.0390740', '31.3056758']}"
3,North Kivu,LOC,"{'place_id': 34250150, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 5642698, 'lat': '-0.5645647', 'lon': '28.7061945', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.5092164923449296, 'addresstype': 'state', 'name': 'Nord-Kivu', 'display_name': 'Nord-Kivu, République démocratique du Congo', 'boundingbox': ['-2.0657702', '0.9541991', '27.2266652', '29.9872970']}"
1,Kikuku,LOC,"{'place_id': 34183095, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5219973482, 'lat': '-0.9746438', 'lon': '29.0629537', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.14671666819256882, 'addresstype': 'village', 'name': 'Kikuku', 'display_name': 'Kikuku, Rutshuru, Nord-Kivu, République démocratique du Congo', 'boundingbox': ['-0.9946438', '-0.9546438', '29.0429537', '29.0829537']}"
3,Rwanda,LOC,"{'place_id': 34281257, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 171496, 'lat': '-1.9646631', 'lon': '30.0644358', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.7176867725398934, 'addresstype': 'country', 'name': 'Rwanda', 'display_name': 'Rwanda', 'boundingbox': ['-2.8397643', '-1.0474083', '28.8616960', '30.8990738']}"
1,Sake,LOC,"{'place_id': 34002507, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1716820, 'lat': '-2.2188562', 'lon': '30.3849334', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.18669481422140838, 'addresstype': 'town', 'name': 'Sake', 'display_name': 'Sake, Ngoma District, Iburasirasuba, Rwanda', 'boundingbox': ['-2.2670471', '-2.1851522', '30.3551634', '30.4589503']}"
